394668.000, -122.652000, 413.410000, 619.957000, 0.010, 0.012, 0.026
394669.000, -100.045000, 420.245000, 619.703000, 0.010, 0.012, 0.026
394670.000, -78.111000, 424.285000, 618.874000, 0.010, 0.012, 0.026
394671.000, -57.010000, 425.366000, 617.669000, 0.010, 0.012, 0.026
394672.000, -37.315000, 423.485000, 615.976000, 0.010, 0.012, 0.026
394673.000, -19.745000, 419.083000, 613.608000, 0.010, 0.012, 0.026
394674.000, -4.540000, 412.587000, 610.574000, 0.010, 0.012, 0.026
394675.000, 8.332000, 404.359000, 606.932000, 0.010, 0.012, 0.026
394676.000, 18.628000, 394.606000, 602.755000, 0.010, 0.012, 0.026
394677.000, 26.240000, 383.821000, 598.290000, 0.010, 0.012, 0.026
394678.000, 31.435000, 372.636000, 594.051000, 0.010, 0.012, 0.026
394679.000, 34.206000, 361.346000, 590.753000, 0.010, 0.012, 0.026
394680.000, 34.720000, 349.981000, 587.986000, 0.010, 0.012, 0.026
394681.000, 33.459000, 338.849000, 585.919000, 0.010, 0.012, 0.026
394682.000, 30.937000, 328.340000, 584.023000, 0.010, 0.012, 0.027
394683.000, 27.395000, 318.212000, 581.809000, 0.010, 0.012, 0.027
394684.000, 23.401000, 308.393000, 579.708000, 0.010, 0.012, 0.027
394685.000, 19.675000, 298.968000, 578.017000, 0.010, 0.012, 0.027
394686.000, 16.513000, 289.560000, 576.578000, 0.010, 0.012, 0.027
394687.000, 13.887000, 280.439000, 575.168000, 0.010, 0.012, 0.026
394688.000, 11.890000, 271.601000, 573.595000, 0.010, 0.012, 0.026
394689.000, 10.046000, 263.188000, 572.364000, 0.010, 0.012, 0.026
394690.000, 8.186000, 255.288000, 571.060000, 0.010, 0.012, 0.026
394691.000, 5.944000, 247.927000, 569.695000, 0.010, 0.012, 0.026
394692.000, 3.608000, 241.023000, 568.468000, 0.010, 0.012, 0.026
394693.000, 1.697000, 234.332000, 567.955000, 0.010, 0.012, 0.026
394694.000, 0.036000, 227.717000, 567.757000, 0.010, 0.012, 0.026
394695.000, -1.817000, 221.139000, 567.719000, 0.010, 0.012, 0.026
394696.000, -3.908000, 214.636000, 567.506000, 0.010, 0.012, 0.026
394697.000, -5.837000, 208.090000, 567.409000, 0.010, 0.012, 0.026
394698.000, -7.494000, 201.282000, 567.683000, 0.010, 0.012, 0.026
394699.000, -9.140000, 194.439000, 568.240000, 0.010, 0.012, 0.026
394700.000, -10.962000, 187.628000, 568.582000, 0.010, 0.012, 0.026
